Gene name,ENS ID
NSD1,ENSG00000165671
NSDHL,ENSG00000147383
NSFL1C,ENSG00000088833
NSMAF,ENSG00000035681
NSMCE1,ENSG00000169189
NSMCE2,ENSG00000156831
NSMCE4A,ENSG00000107672
NSRP1,ENSG00000126653
NSUN2,ENSG00000037474
NSUN3,ENSG00000178694
NSUN4,ENSG00000117481
NSUN5,ENSG00000130305
NSUN6,ENSG00000241058
NT5C,ENSG00000125458
NT5C2,ENSG00000076685
NT5C3B,ENSG00000141698
NT5DC1,ENSG00000178425
NT5DC2,ENSG00000168268
NT5DC3,ENSG00000111696
NTAN1,ENSG00000157045
NTHL1,ENSG00000065057
NTM,ENSG00000182667
NTMT1,ENSG00000148335
NTN1,ENSG00000065320
NTN3,ENSG00000162068
NTPCR,ENSG00000135778
NUBP1,ENSG00000103274
NUBP2,ENSG00000095906
NUBPL,ENSG00000151413
NUCB2,ENSG00000070081
NUCKS1,ENSG00000069275
NUDC,ENSG00000090273
NUDCD2,ENSG00000170584
NUDCD3,ENSG00000015676
NUDT1,ENSG00000106268
NUDT11,ENSG00000196368
NUDT12,ENSG00000112874
NUDT14,ENSG00000183828
NUDT15,ENSG00000136159
NUDT16,ENSG00000198585
NUDT16L1,ENSG00000168101
NUDT18,ENSG00000173566
NUDT19,ENSG00000213965
NUDT21,ENSG00000167005
NUDT3,ENSG00000272325
NUDT5,ENSG00000165609
NUDT9,ENSG00000170502
NUF2,ENSG00000143228
NUFIP2,ENSG00000108256
NUMA1,ENSG00000137497
NUMB,ENSG00000133961
NUMBL,ENSG00000105245
NUP107,ENSG00000111581
NUP133,ENSG00000069248
NUP153,ENSG00000124789
NUP155,ENSG00000113569
NUP160,ENSG00000030066
NUP188,ENSG00000095319
NUP205,ENSG00000155561
NUP210,ENSG00000132182
NUP214,ENSG00000126883
NUP35,ENSG00000163002
NUP37,ENSG00000075188
NUP43,ENSG00000120253
NUP50,ENSG00000093000
NUP54,ENSG00000138750
NUP62,ENSG00000213024
NUP85,ENSG00000125450
NUP88,ENSG00000108559
NUP93,ENSG00000102900
NUP98,ENSG00000110713
NUPL2,ENSG00000136243
NUS1,ENSG00000153989
NUSAP1,ENSG00000137804
NUTF2,ENSG00000102898
NVL,ENSG00000143748
NXF1,ENSG00000162231
NXN,ENSG00000167693
NXT1,ENSG00000132661
NXT2,ENSG00000101888
NYNRIN,ENSG00000205978
OARD1,ENSG00000124596
OAT,ENSG00000065154
OBSL1,ENSG00000124006
OCA2,ENSG00000104044
OCIAD1,ENSG00000109180
OCIAD2,ENSG00000145247
OCRL,ENSG00000122126
ODF2,ENSG00000136811
OFD1,ENSG00000046651
OGDHL,ENSG00000197444
OGFOD1,ENSG00000087263
OGFOD2,ENSG00000111325
OGFOD3,ENSG00000181396
OGFRL1,ENSG00000119900
OGT,ENSG00000147162
OIP5,ENSG00000104147
OLA1,ENSG00000138430
OLFM1,ENSG00000130558
OLFM2,ENSG00000105088
OMA1,ENSG00000162600
ONECUT2,ENSG00000119547
OPA1,ENSG00000198836
OPA3,ENSG00000125741
OPHN1,ENSG00000079482
ORAI1,ENSG00000182500
ORAI2,ENSG00000160991
ORAI3,ENSG00000175938
ORAOV1,ENSG00000149716
ORC1,ENSG00000085840
ORC2,ENSG00000115942
ORC3,ENSG00000135336
ORC4,ENSG00000115947
ORC5,ENSG00000164815
ORC6,ENSG00000091651
ORMDL1,ENSG00000128699
ORMDL2,ENSG00000123353
OS9,ENSG00000135506
OSBP,ENSG00000110048
OSBPL10,ENSG00000144645
OSBPL11,ENSG00000144909
OSBPL2,ENSG00000130703
OSBPL6,ENSG00000079156
OSBPL7,ENSG00000006025
OSBPL8,ENSG00000091039
OSBPL9,ENSG00000117859
OSCP1,ENSG00000116885
OSGEP,ENSG00000092094
OSGEPL1,ENSG00000128694
OSTC,ENSG00000198856
OSTF1,ENSG00000134996
OSTM1,ENSG00000081087
OTUB1,ENSG00000167770
OTUD3,ENSG00000169914
OTUD5,ENSG00000068308
OTUD6B,ENSG00000155100
OTUD7A,ENSG00000169918
OTUD7B,ENSG00000163113
OVCA2,ENSG00000262664
OXA1L,ENSG00000155463
OXCT1,ENSG00000083720
OXLD1,ENSG00000204237
OXNAD1,ENSG00000154814
OXSM,ENSG00000151093
OXSR1,ENSG00000172939
P2RX4,ENSG00000135124
P4HA1,ENSG00000122884
P4HA2,ENSG00000072682
P4HB,ENSG00000185624
P4HTM,ENSG00000178467
PA2G4,ENSG00000170515
PAAF1,ENSG00000175575
PABPC1,ENSG00000070756
PABPC1L,ENSG00000101104
PABPN1,ENSG00000100836
PABPN1L,ENSG00000205022
PACS1,ENSG00000175115
PACS2,ENSG00000179364
PACSIN2,ENSG00000100266
PACSIN3,ENSG00000165912
PAF1,ENSG00000006712
PAFAH1B1,ENSG00000007168
PAFAH1B2,ENSG00000168092
PAFAH1B3,ENSG00000079462
PAFAH2,ENSG00000158006
PAG1,ENSG00000076641
PAGE5,ENSG00000158639
PAH,ENSG00000171759
PAICS,ENSG00000128050
PAIP1,ENSG00000172239
PAIP2,ENSG00000120727
PAIP2B,ENSG00000124374
PAK1,ENSG00000149269
PAK1IP1,ENSG00000111845
PAK3,ENSG00000077264
PAK4,ENSG00000130669
PAK6,ENSG00000137843
PALLD,ENSG00000129116
PALM,ENSG00000099864
PALM3,ENSG00000187867
PAM16,ENSG00000217930
PAN3,ENSG00000152520
PANK1,ENSG00000152782
PANK2,ENSG00000125779
PANK3,ENSG00000120137
PANK4,ENSG00000157881
PAPD4,ENSG00000164329
PAPD7,ENSG00000112941
PAPOLA,ENSG00000090060
PAPOLG,ENSG00000115421
PAPSS1,ENSG00000138801
PAPSS2,ENSG00000198682
PAQR3,ENSG00000163291
PAQR4,ENSG00000162073
PARD3B,ENSG00000116117
PARD6A,ENSG00000102981
PARD6B,ENSG00000124171
PARD6G,ENSG00000178184
PARG,ENSG00000227345
PARK7,ENSG00000116288
PARL,ENSG00000175193
PARM1,ENSG00000169116
PARN,ENSG00000140694
PARP1,ENSG00000143799
PARP16,ENSG00000138617
PARP2,ENSG00000129484
PARS2,ENSG00000162396
PARVA,ENSG00000197702
PARVB,ENSG00000188677
PASK,ENSG00000115687
PATZ1,ENSG00000100105
PAWR,ENSG00000177425
PAX6,ENSG00000007372
PAXBP1,ENSG00000159086
PAXIP1,ENSG00000157212
PBK,ENSG00000168078
PBLD,ENSG00000108187
PBRM1,ENSG00000163939
PBX1,ENSG00000185630
PBX2,ENSG00000204304
PBX3,ENSG00000167081
PBXIP1,ENSG00000163346
PC,ENSG00000173599
PCBD1,ENSG00000166228
PCBD2,ENSG00000132570
PCBP1,ENSG00000169564
PCBP2,ENSG00000197111
PCBP3,ENSG00000183570
PCBP4,ENSG00000090097
PCCA,ENSG00000175198
PCCB,ENSG00000114054
PCDH1,ENSG00000156453
PCDHA11,ENSG00000249158
PCDHA12,ENSG00000251664
PCDHA2,ENSG00000204969
PCDHA8,ENSG00000204962
PCDHA9,ENSG00000204961
PCDHB3,ENSG00000113205
PCDHB5,ENSG00000113209
PCDHGB4,ENSG00000253953
PCF11,ENSG00000165494
PCGF1,ENSG00000115289
PCGF2,ENSG00000056661
PCGF3,ENSG00000185619
PCGF6,ENSG00000156374
PCID2,ENSG00000126226
PCIF1,ENSG00000100982
PCK2,ENSG00000100889
PCLO,ENSG00000186472
PCM1,ENSG00000078674
PCMT1,ENSG00000120265
PCMTD1,ENSG00000168300
PCMTD2,ENSG00000203880
PCNA,ENSG00000132646
PCNP,ENSG00000081154
PCNT,ENSG00000160299
PCP4,ENSG00000183036
PCP4L1,ENSG00000248485
PCSK1,ENSG00000175426
PCSK1N,ENSG00000102109
PCSK2,ENSG00000125851
PCSK9,ENSG00000169174
PCTP,ENSG00000141179
PCYOX1,ENSG00000116005
PCYOX1L,ENSG00000145882
PCYT1A,ENSG00000161217
PCYT1B,ENSG00000102230
PCYT2,ENSG00000185813
PDAP1,ENSG00000106244
PDCD10,ENSG00000114209
PDCD11,ENSG00000148843
PDCD2,ENSG00000071994
PDCD4,ENSG00000150593
PDCD5,ENSG00000105185
PDCD6,ENSG00000249915
PDCD6IP,ENSG00000170248
PDCD7,ENSG00000090470
PDCL,ENSG00000136940
PDCL3,ENSG00000115539
PDE12,ENSG00000174840
PDE1A,ENSG00000115252
PDE3B,ENSG00000152270
PDE5A,ENSG00000138735
PDE6D,ENSG00000156973
PDE7A,ENSG00000205268
PDE8A,ENSG00000073417
PDF,ENSG00000258429
PDGFD,ENSG00000170962
PDHA1,ENSG00000131828
PDHB,ENSG00000168291
PDHX,ENSG00000110435
PDIA3,ENSG00000167004
PDIK1L,ENSG00000175087
PDK1,ENSG00000152256
PDK2,ENSG00000005882
PDK3,ENSG00000067992
PDLIM1,ENSG00000107438
PDLIM4,ENSG00000131435
PDLIM5,ENSG00000163110
PDLIM7,ENSG00000196923
PDP1,ENSG00000164951
PDP2,ENSG00000172840
PDPK1,ENSG00000140992
PDPR,ENSG00000090857
PDRG1,ENSG00000088356
PDS5A,ENSG00000121892
PDS5B,ENSG00000083642
PDSS1,ENSG00000148459
PDSS2,ENSG00000164494
PDX1,ENSG00000139515
PDXDC1,ENSG00000179889
PDXP,ENSG00000241360
PDZD11,ENSG00000120509
PDZD3,ENSG00000172367
PDZD8,ENSG00000165650
PDZK1,ENSG00000174827
PDZRN3,ENSG00000121440
PEA15,ENSG00000162734
PEBP1,ENSG00000089220
PECR,ENSG00000115425
PEF1,ENSG00000162517
PEG10,ENSG00000242265
PELI1,ENSG00000197329
PELI2,ENSG00000139946
PELP1,ENSG00000141456
PEPD,ENSG00000124299
PER1,ENSG00000179094
PER2,ENSG00000132326
PES1,ENSG00000100029
PET100,ENSG00000229833
PET117,ENSG00000232838
PEX1,ENSG00000127980
PEX10,ENSG00000157911
PEX11A,ENSG00000166821
PEX11B,ENSG00000131779
PEX12,ENSG00000108733
PEX13,ENSG00000162928
PEX14,ENSG00000142655
PEX16,ENSG00000121680
PEX19,ENSG00000162735
PEX2,ENSG00000164751
PEX26,ENSG00000215193
PEX3,ENSG00000034693
PEX5,ENSG00000139197
PEX6,ENSG00000124587
PEX7,ENSG00000112357
PFAS,ENSG00000178921
PFDN1,ENSG00000113068
PFDN2,ENSG00000143256
PFDN4,ENSG00000101132
PFDN5,ENSG00000123349
PFDN6,ENSG00000204220
PFKFB2,ENSG00000123836
PFKL,ENSG00000141959
PFKM,ENSG00000152556
PFN1,ENSG00000108518
PFN2,ENSG00000070087
PGAM1,ENSG00000171314
PGAM2,ENSG00000164708
PGAM5,ENSG00000247077
PGAP3,ENSG00000161395
PGBD3,ENSG00000243251
PGD,ENSG00000142657
PGGT1B,ENSG00000164219
PGK1,ENSG00000102144
PGLS,ENSG00000130313
PGM1,ENSG00000079739
PGM2,ENSG00000169299
PGM2L1,ENSG00000165434
PGM3,ENSG00000013375
PGM5,ENSG00000154330
PGP,ENSG00000184207
PGPEP1,ENSG00000130517
PGRMC1,ENSG00000101856
PGRMC2,ENSG00000164040
PGS1,ENSG00000087157
PHACTR1,ENSG00000112137
PHACTR2,ENSG00000112419
PHACTR4,ENSG00000204138
PHAX,ENSG00000164902
PHB,ENSG00000167085
PHB2,ENSG00000215021
PHC1,ENSG00000111752
PHC2,ENSG00000134686
PHC3,ENSG00000173889
PHF1,ENSG00000112511
PHF10,ENSG00000130024
PHF12,ENSG00000109118
PHF14,ENSG00000106443
PHF2,ENSG00000197724
PHF20,ENSG00000025293
PHF20L1,ENSG00000129292
PHF21A,ENSG00000135365
PHF23,ENSG00000040633
PHF3,ENSG00000118482
PHF5A,ENSG00000100410
PHF6,ENSG00000156531
PHF8,ENSG00000172943
PHGDH,ENSG00000092621
PHIP,ENSG00000146247
PHKA1,ENSG00000067177
PHKA2,ENSG00000044446
PHKB,ENSG00000102893
PHKG2,ENSG00000156873
PHLDB2,ENSG00000144824
PHLDB3,ENSG00000176531
PHLPP1,ENSG00000081913
PHLPP2,ENSG00000040199
PHPT1,ENSG00000054148
PHRF1,ENSG00000070047
PHTF1,ENSG00000116793
PHTF2,ENSG00000006576
PHYH,ENSG00000107537
PHYHIPL,ENSG00000165443
PHYKPL,ENSG00000175309
PI4K2A,ENSG00000155252
PI4KA,ENSG00000241973
PI4KB,ENSG00000143393
PIAS1,ENSG00000033800
PIAS2,ENSG00000078043
PIAS3,ENSG00000131788
PIAS4,ENSG00000105229
PIBF1,ENSG00000083535
PICALM,ENSG00000073921
PICK1,ENSG00000100151
PIGA,ENSG00000165195
PIGC,ENSG00000135845
PIGG,ENSG00000174227
PIGH,ENSG00000100564
PIGK,ENSG00000142892
PIGL,ENSG00000108474
PIGM,ENSG00000143315
PIGN,ENSG00000197563
PIGO,ENSG00000165282
PIGP,ENSG00000185808
PIGQ,ENSG00000007541
PIGS,ENSG00000087111
PIGT,ENSG00000124155
PIGU,ENSG00000101464
PIGW,ENSG00000184886
PIGX,ENSG00000163964
PIK3C2A,ENSG00000011405
PIK3C2B,ENSG00000133056
PIK3C3,ENSG00000078142
PIK3CB,ENSG00000051382
PIK3R1,ENSG00000145675
PIK3R2,ENSG00000105647
PIK3R4,ENSG00000196455
PIKFYVE,ENSG00000115020
PIN1,ENSG00000127445
PIN4,ENSG00000102309
PIP4K2A,ENSG00000150867
PIP4K2B,ENSG00000141720
PIP4K2C,ENSG00000166908
PIP5K1A,ENSG00000143398
PIP5K1C,ENSG00000186111
PIR,ENSG00000087842
PISD,ENSG00000241878
PITHD1,ENSG00000057757
PITPNA,ENSG00000174238
PITPNB,ENSG00000180957
PITPNC1,ENSG00000154217
PITPNM1,ENSG00000110697
PITRM1,ENSG00000107959
PJA1,ENSG00000181191
PJA2,ENSG00000198961
PKD1,ENSG00000008710
PKD2,ENSG00000118762
PKDCC,ENSG00000162878
PKIA,ENSG00000171033
PKIB,ENSG00000135549
PKLR,ENSG00000143627
PKM,ENSG00000067225
PKMYT1,ENSG00000127564
PKN1,ENSG00000123143
PKNOX1,ENSG00000160199
PKP2,ENSG00000057294
PKP4,ENSG00000144283
PLA2G12A,ENSG00000123739
PLA2G15,ENSG00000103066
PLA2G4A,ENSG00000116711
PLAA,ENSG00000137055
PLAGL1,ENSG00000118495
PLBD2,ENSG00000151176
PLCB1,ENSG00000182621
PLCB3,ENSG00000149782
PLCB4,ENSG00000101333
PLCG1,ENSG00000124181
PLCG2,ENSG00000197943
PLCL2,ENSG00000154822
PLCXD1,ENSG00000182378
PLCXD3,ENSG00000182836
PLD1,ENSG00000075651
PLD3,ENSG00000105223
PLEC,ENSG00000178209
PLEKHA1,ENSG00000107679
PLEKHA3,ENSG00000116095
PLEKHA5,ENSG00000052126
PLEKHA6,ENSG00000143850
PLEKHA8,ENSG00000106086
PLEKHB1,ENSG00000021300
PLEKHB2,ENSG00000115762
PLEKHG2,ENSG00000090924
PLEKHG6,ENSG00000008323
PLEKHH1,ENSG00000054690
PLEKHH3,ENSG00000068137
PLEKHJ1,ENSG00000104886
PLEKHM2,ENSG00000116786
PLEKHM3,ENSG00000178385
PLEKHO2,ENSG00000241839
PLIN2,ENSG00000147872
PLIN3,ENSG00000105355
PLK1,ENSG00000166851
PLLP,ENSG00000102934
PLOD1,ENSG00000083444
PLOD3,ENSG00000106397
PLP2,ENSG00000102007
PLRG1,ENSG00000171566
PLS1,ENSG00000120756
PLS3,ENSG00000102024
PLSCR3,ENSG00000187838
PLXDC2,ENSG00000120594
PLXNA1,ENSG00000114554
PLXNA2,ENSG00000076356
PLXNA3,ENSG00000130827
PLXNB1,ENSG00000164050
PLXNB2,ENSG00000196576
PLXND1,ENSG00000004399
PMF1,ENSG00000160783
PMM1,ENSG00000100417
PMM2,ENSG00000140650
PMPCA,ENSG00000165688
PMPCB,ENSG00000105819
PMS1,ENSG00000064933
PMS2,ENSG00000122512
PMVK,ENSG00000163344
PNISR,ENSG00000132424
PNKD,ENSG00000127838
PNKP,ENSG00000039650
PNMA1,ENSG00000176903
PNMA2,ENSG00000240694
PNMA3,ENSG00000183837
PNN,ENSG00000100941
PNO1,ENSG00000115946
PNP,ENSG00000198805
PNPLA2,ENSG00000177666
PNPLA4,ENSG00000006757
PNPLA6,ENSG00000032444
PNPLA8,ENSG00000135241
PNPO,ENSG00000108439
POC1A,ENSG00000164087
POC1B,ENSG00000139323
POC5,ENSG00000152359
PODXL2,ENSG00000114631
POFUT1,ENSG00000101346
POFUT2,ENSG00000186866
POGLUT1,ENSG00000163389
POGZ,ENSG00000143442
POLA1,ENSG00000101868
POLA2,ENSG00000014138
POLB,ENSG00000070501
POLD1,ENSG00000062822
POLD2,ENSG00000106628
POLD3,ENSG00000077514
POLDIP2,ENSG00000004142
POLE,ENSG00000177084
POLE2,ENSG00000100479
POLE3,ENSG00000148229
POLE4,ENSG00000115350
POLG,ENSG00000140521
POLG2,ENSG00000256525
POLH,ENSG00000170734
POLI,ENSG00000101751
POLK,ENSG00000122008
POLL,ENSG00000166169
POLR1A,ENSG00000068654
POLR1B,ENSG00000125630
POLR1C,ENSG00000171453
POLR1D,ENSG00000186184
POLR1E,ENSG00000137054
POLR2A,ENSG00000181222
POLR2B,ENSG00000047315
POLR2C,ENSG00000102978
POLR2D,ENSG00000144231
POLR2E,ENSG00000099817
POLR2F,ENSG00000100142
POLR2G,ENSG00000168002
POLR2H,ENSG00000163882
POLR2I,ENSG00000105258
POLR2J3,ENSG00000168255
POLR2K,ENSG00000147669
POLR2L,ENSG00000177700
POLR2M,ENSG00000255529
POLR3A,ENSG00000148606
POLR3B,ENSG00000013503
POLR3C,ENSG00000186141
POLR3D,ENSG00000168495
POLR3E,ENSG00000058600
POLR3F,ENSG00000132664
POLR3H,ENSG00000100413
POLR3K,ENSG00000161980
POLRMT,ENSG00000099821
POM121C,ENSG00000135213
POMGNT1,ENSG00000085998
POMP,ENSG00000132963
POMT1,ENSG00000130714
POMT2,ENSG00000009830
PON1,ENSG00000005421
PON2,ENSG00000105854
PON3,ENSG00000105852
POP1,ENSG00000104356
POP4,ENSG00000105171
POP5,ENSG00000167272
POP7,ENSG00000172336
POR,ENSG00000127948
PORCN,ENSG00000102312
POT1,ENSG00000128513
POU2F1,ENSG00000143190
PPA2,ENSG00000138777
PPAT,ENSG00000128059
PPCDC,ENSG00000138621
PPCS,ENSG00000127125
PPDPF,ENSG00000125534
PPFIA1,ENSG00000131626
PPFIA3,ENSG00000177380
PPFIBP1,ENSG00000110841
PPFIBP2,ENSG00000166387
PPHLN1,ENSG00000134283
PPIA,ENSG00000196262
PPID,ENSG00000171497
PPIE,ENSG00000084072
PPIF,ENSG00000108179
PPIG,ENSG00000138398
PPIH,ENSG00000171960
PPIL1,ENSG00000137168
PPIL2,ENSG00000100023
PPIL3,ENSG00000240344
PPIL4,ENSG00000131013
PPIP5K1,ENSG00000168781
PPIP5K2,ENSG00000145725
PPL,ENSG00000118898
PPM1A,ENSG00000100614
PPM1B,ENSG00000138032
PPM1D,ENSG00000170836
PPM1E,ENSG00000175175
PPM1F,ENSG00000100034
PPM1G,ENSG00000115241
PPM1L,ENSG00000163590
PPME1,ENSG00000214517
PPOX,ENSG00000143224
PPP1CA,ENSG00000172531
PPP1CB,ENSG00000213639
PPP1CC,ENSG00000186298
PPP1R10,ENSG00000204569
PPP1R11,ENSG00000204619
PPP1R12A,ENSG00000058272
PPP1R12B,ENSG00000077157
PPP1R12C,ENSG00000125503
PPP1R13B,ENSG00000088808
PPP1R14B,ENSG00000173457
PPP1R14C,ENSG00000198729
PPP1R15B,ENSG00000158615
PPP1R16A,ENSG00000160972
PPP1R18,ENSG00000146112
PPP1R2,ENSG00000184203
PPP1R21,ENSG00000162869
PPP1R35,ENSG00000160813
PPP1R3D,ENSG00000132825
PPP1R7,ENSG00000115685
PPP1R8,ENSG00000117751
PPP1R9A,ENSG00000158528
PPP1R9B,ENSG00000108819
PPP2CA,ENSG00000113575
PPP2CB,ENSG00000104695
PPP2R1A,ENSG00000105568
PPP2R1B,ENSG00000137713
PPP2R3A,ENSG00000073711
PPP2R3C,ENSG00000092020
PPP2R5A,ENSG00000066027
PPP2R5C,ENSG00000078304
PPP2R5D,ENSG00000112640
PPP2R5E,ENSG00000154001
PPP3CA,ENSG00000138814
PPP3CB,ENSG00000107758
PPP3CC,ENSG00000120910
PPP3R1,ENSG00000221823
PPP4C,ENSG00000149923
PPP4R1,ENSG00000154845
PPP4R2,ENSG00000163605
PPP4R4,ENSG00000119698
PPP5C,ENSG00000011485
PPP6C,ENSG00000119414
PPP6R1,ENSG00000105063
PPP6R2,ENSG00000100239
PPP6R3,ENSG00000110075
PPT1,ENSG00000131238
PPT2,ENSG00000221988
PPTC7,ENSG00000196850
PPWD1,ENSG00000113593
PQBP1,ENSG00000102103
PQLC1,ENSG00000122490
PQLC2,ENSG00000040487
PRADC1,ENSG00000135617
PRAF2,ENSG00000243279
PRC1,ENSG00000198901
PRCC,ENSG00000143294
PRCP,ENSG00000137509
PRDM10,ENSG00000170325
PRDM2,ENSG00000116731
PRDM4,ENSG00000110851
PRDX1,ENSG00000117450
PRDX2,ENSG00000167815
PRDX3,ENSG00000165672
PRDX4,ENSG00000123131
PRDX5,ENSG00000126432
PRDX6,ENSG00000117592
PREB,ENSG00000138073
PRELID2,ENSG00000186314
PREP,ENSG00000085377
PREPL,ENSG00000138078
PRIM1,ENSG00000198056
PRIM2,ENSG00000146143
PRKAA1,ENSG00000132356
PRKAA2,ENSG00000162409
PRKAB1,ENSG00000111725
PRKAB2,ENSG00000131791
PRKACA,ENSG00000072062
PRKACB,ENSG00000142875
PRKAG1,ENSG00000181929
PRKAG2,ENSG00000106617
PRKAR1A,ENSG00000108946
PRKAR1B,ENSG00000188191
PRKAR2A,ENSG00000114302
PRKAR2B,ENSG00000005249
PRKCA,ENSG00000154229
PRKCD,ENSG00000163932
PRKCG,ENSG00000126583
PRKCH,ENSG00000027075
PRKCI,ENSG00000163558
PRKCSH,ENSG00000130175
PRKCZ,ENSG00000067606
PRKD1,ENSG00000184304
PRKD3,ENSG00000115825
PRKDC,ENSG00000253729
PRKRA,ENSG00000180228
PRMT1,ENSG00000126457
PRMT5,ENSG00000100462
PRMT6,ENSG00000198890
PRNP,ENSG00000171867
PROC,ENSG00000115718
PRODH,ENSG00000100033
PRODH2,ENSG00000250799
PROSER1,ENSG00000120685
PRPF18,ENSG00000165630
PRPF19,ENSG00000110107
PRPF3,ENSG00000117360
PRPF31,ENSG00000105618
PRPF38A,ENSG00000134748
PRPF38B,ENSG00000134186
PRPF39,ENSG00000185246
PRPF4,ENSG00000136875
PRPF40A,ENSG00000196504
PRPF40B,ENSG00000110844
PRPF4B,ENSG00000112739
PRPF6,ENSG00000101161
PRPF8,ENSG00000174231
PRPS1,ENSG00000147224
PRPS2,ENSG00000101911
PRPSAP1,ENSG00000161542
PRPSAP2,ENSG00000141127
PRR11,ENSG00000068489
PRR12,ENSG00000126464
PRR14,ENSG00000156858
PRR14L,ENSG00000183530
PRR15L,ENSG00000167183
PRR3,ENSG00000204576
PRRC1,ENSG00000164244
PRRC2A,ENSG00000204469
PRRC2B,ENSG00000130723
PRRC2C,ENSG00000117523
PRRT3,ENSG00000163704
PRSS12,ENSG00000164099
PRSS22,ENSG00000005001
PRTFDC1,ENSG00000099256
PRUNE2,ENSG00000106772
PSAP,ENSG00000197746
PSD3,ENSG00000156011
PSEN1,ENSG00000080815
PSEN2,ENSG00000143801
PSENEN,ENSG00000205155
PSIP1,ENSG00000164985
PSMA1,ENSG00000129084
PSMB1,ENSG00000008018
PSMB5,ENSG00000100804
PSMB6,ENSG00000142507
PSMB7,ENSG00000136930
PSMC2,ENSG00000161057
PSMC3,ENSG00000165916
PSMC3IP,ENSG00000131470
PSMC4,ENSG00000013275
PSMC5,ENSG00000087191
PSMC6,ENSG00000100519
PSMD1,ENSG00000173692
PSMD10,ENSG00000101843
PSMD11,ENSG00000108671
PSMD12,ENSG00000197170
PSMD13,ENSG00000185627
PSMD14,ENSG00000115233
PSMD2,ENSG00000175166
PSMD3,ENSG00000108344
PSMD4,ENSG00000159352
PSMD5,ENSG00000095261
PSMD6,ENSG00000163636
PSMD7,ENSG00000103035
PSMD8,ENSG00000099341
PSMD9,ENSG00000110801
PSME3,ENSG00000131467
PSME4,ENSG00000068878
PSMF1,ENSG00000125818
PSMG1,ENSG00000183527
PSMG2,ENSG00000128789
PSMG3,ENSG00000157778
PSMG4,ENSG00000180822
PSPC1,ENSG00000121390
PSPH,ENSG00000146733
PSRC1,ENSG00000134222
PTAR1,ENSG00000188647
PTBP1,ENSG00000011304
PTBP2,ENSG00000117569
PTBP3,ENSG00000119314
PTCD1,ENSG00000106246
PTCD2,ENSG00000049883
PTCD3,ENSG00000132300
PTCH1,ENSG00000185920
PTDSS1,ENSG00000156471
PTDSS2,ENSG00000174915
PTEN,ENSG00000171862
PTER,ENSG00000165983
PTGDR2,ENSG00000183134
PTGES2,ENSG00000148334
PTGES3,ENSG00000110958
PTGES3L-AARSD1,ENSG00000108825
PTGR1,ENSG00000106853
PTGR2,ENSG00000140043
PTK2,ENSG00000169398
PTK7,ENSG00000112655
PTMA,ENSG00000187514
PTOV1,ENSG00000104960
PTP4A1,ENSG00000112245
PTP4A2,ENSG00000184007
PTPDC1,ENSG00000158079
PTPMT1,ENSG00000110536
PTPN1,ENSG00000196396
PTPN11,ENSG00000179295
PTPN12,ENSG00000127947
PTPN18,ENSG00000072135
PTPN2,ENSG00000175354
PTPN23,ENSG00000076201
PTPN3,ENSG00000070159
PTPN6,ENSG00000111679
PTPN9,ENSG00000169410
PTPRA,ENSG00000132670
PTPRD,ENSG00000153707
PTPRE,ENSG00000132334
PTPRF,ENSG00000142949
PTPRJ,ENSG00000149177
PTPRN,ENSG00000054356
PTPRN2,ENSG00000155093
PTPRS,ENSG00000105426
PTPRT,ENSG00000196090
PTPRU,ENSG00000060656
PTPRZ1,ENSG00000106278
PTRH1,ENSG00000187024
PTRH2,ENSG00000141378
PTRHD1,ENSG00000184924
PTS,ENSG00000150787
PTTG1IP,ENSG00000183255
PUF60,ENSG00000179950
PUM1,ENSG00000134644
PUM2,ENSG00000055917
PURA,ENSG00000185129
PURB,ENSG00000146676
PUS1,ENSG00000177192
PUS3,ENSG00000110060
PUS7,ENSG00000091127
PUS7L,ENSG00000129317
PUSL1,ENSG00000169972
PVR,ENSG00000073008
PWP1,ENSG00000136045
PWP2,ENSG00000241945
PWWP2A,ENSG00000170234
PXDN,ENSG00000130508
PXMP2,ENSG00000176894
PXMP4,ENSG00000101417
PXN,ENSG00000089159
PYCR1,ENSG00000183010
PYCR2,ENSG00000143811
PYGB,ENSG00000100994
PYGO2,ENSG00000163348
PYROXD1,ENSG00000121350
QARS,ENSG00000172053
QDPR,ENSG00000151552
QPCT,ENSG00000115828
QPCTL,ENSG00000011478
QPRT,ENSG00000103485
QRICH1,ENSG00000198218
QRSL1,ENSG00000130348
QSER1,ENSG00000060749
QSOX1,ENSG00000116260
QSOX2,ENSG00000165661
QTRT1,ENSG00000213339
R3HCC1,ENSG00000104679
R3HDM1,ENSG00000048991
R3HDM2,ENSG00000179912
R3HDM4,ENSG00000198858
RAB10,ENSG00000084733
RAB11A,ENSG00000103769
RAB11B,ENSG00000185236
RAB11FIP1,ENSG00000156675
RAB11FIP2,ENSG00000107560
RAB11FIP3,ENSG00000090565
RAB11FIP4,ENSG00000131242
RAB11FIP5,ENSG00000135631
RAB12,ENSG00000206418
RAB13,ENSG00000143545
RAB14,ENSG00000119396
RAB15,ENSG00000139998
RAB17,ENSG00000124839
RAB18,ENSG00000099246
RAB1A,ENSG00000138069
RAB1B,ENSG00000174903
RAB21,ENSG00000080371
RAB22A,ENSG00000124209
RAB23,ENSG00000112210
RAB25,ENSG00000132698
RAB26,ENSG00000167964
